1365177540967612, 1.33023
1365177540997197, 1.33002
1365177541008615, 1.32994
1365177541966809, 1.32740
1365177541996857, 1.32750
1365177542008616, 1.32755
1365177542956476, 1.32085
1365177542988493, 1.32175
1365177542998334, 1.32203
1365177543967293, 1.32148
1365177544006885, 1.32245
1365177544908481, 1.32081
1365177544967040, 1.32142
1365177544988699, 1.32147
1365177545008871, 1.32152
1365177545966653, 1.32597
1365177546006575, 1.32495
1365177546907400, 1.33115
1365177546967263, 1.32421
1365177546996820, 1.32344
1365177547008066, 1.32317
1365177547967311, 1.31926
1365177548000626, 1.31885
1365177548008462, 1.31867
1365177548968587, 1.32109
1365177549006844, 1.32144
1365177549908883, 1.32098
1365177549966603, 1.32032
1365177549996652, 1.32100
1365177550008128, 1.32126
1365177550967008, 1.31690
1365177550998571, 1.31756
1365177551908762, 1.31656
1365177551967158, 1.31972
1365177551998977, 1.32017
1365177552009085, 1.32027
1365177552967446, 1.31927
1365177553006691, 1.31927
1365177553906775, 1.32025
1365177553967063, 1.32626
1365177553996969, 1.32599
1365177554016959, 1.32582
1365177554957025, 1.32109
1365177554988795, 1.32067
1365177555007081, 1.32042
1365177555967435, 1.32441
1365177555997288, 1.32392
1365177556008796, 1.32377
1365177556966907, 1.33155
1365177556996783, 1.33126
1365177557007093, 1.33114
1365177557967314, 1.32703
1365177557996693, 1.32743
1365177558008603, 1.32744
1365177558968144, 1.31650
1365177558997274, 1.31718
1365177559008779, 1.31745
1365177559967244, 1.31673
1365177560001441, 1.31724
1365177560009157, 1.31754
1365177560956968, 1.31940
1365177560986816, 1.31943
1365177561002057, 1.31951
1365177561967116, 1.32223
1365177561998941, 1.32173
1365177562008457, 1.32173
1365177562967431, 1.33197
1365177562987166, 1.33142
1365177563008735, 1.33078
1365177563967184, 1.33585
1365177563997036, 1.33557
1365177564008681, 1.33537
1365177564957172, 1.33199
1365177564989095, 1.33193
1365177564998683, 1.33165
1365177565966633, 1.32991
1365177565996488, 1.33080
1365177566012869, 1.33089
1365177566957166, 1.32212
1365177566988308, 1.32285
1365177566997626, 1.32307
1365177567967104, 1.31998
1365177567997146, 1.32048
1365177568007418, 1.32066
1365177568956888, 1.31766
1365177568986884, 1.31777
1365177568997283, 1.31781
1365177569966919, 1.31602
1365177569997218, 1.31587
1365177570016780, 1.31586
1365177570967028, 1.31667
1365177570997394, 1.31612
1365177571009253, 1.31591
1365177571967208, 1.32269
1365177571997050, 1.32249
1365177572008060, 1.32241
1365177572957269, 1.31853
1365177572986582, 1.31869
1365177573007112, 1.31881
1365177573966778, 1.32240
1365177573998525, 1.32243
1365177574017383, 1.32245
1365177574966534, 1.32634
1365177574996561, 1.32631
1365177575008099, 1.32630
1365177575967048, 1.32289
1365177575996767, 1.32290
1365177576008054, 1.32291
1365177576926881, 1.32924
1365177576957477, 1.32924
1365177576988805, 1.32924
1365177577966836, 1.33723
1365177578001938, 1.33723
1365177578008392, 1.33723
1365177578927195, 1.32797
1365177578958236, 1.32797
1365177578987065, 1.32797
1365177579966975, 1.32710
1365177579997223, 1.32745
1365177580017012, 1.32770
1365177580957077, 1.32591
1365177580986840, 1.32592
1365177580996933, 1.32593
1365177581966686, 1.32678
1365177581997429, 1.32669
1365177582007098, 1.32666
1365177582967379, 1.32923
1365177582996789, 1.32877
1365177583016823, 1.32849
1365177583937291, 1.33064
1365177583966715, 1.33019
1365177583997672, 1.32973
1365177584967307, 1.32691
1365177584996938, 1.32630
1365177585006864, 1.32609
1365177585967456, 1.32602
1365177585998496, 1.32551
1365177586016888, 1.32518
1365177586967203, 1.33456
1365177586996880, 1.33464
1365177587016839, 1.33459
1365177587967453, 1.32479
1365177587997114, 1.32555
1365177588008796, 1.32579
1365177588967286, 1.32161
1365177588996851, 1.32252
1365177589007059, 1.32276
1365177589967429, 1.31835
1365177589997310, 1.31900
1365177590008862, 1.31933
1365177590957004, 1.32318
1365177590986586, 1.32277
1365177590998943, 1.32282
1365177591967067, 1.32705
1365177591997286, 1.32629
1365177592007348, 1.32603
1365177592957007, 1.33418
1365177592986703, 1.33356
1365177592997038, 1.33333
1365177593938241, 1.33346
1365177593967305, 1.33342
1365177594000225, 1.33323
1365177594956981, 1.32853
1365177594986413, 1.32912
1365177594997209, 1.32913
1365177595967044, 1.31644
1365177595997984, 1.31644
1365177596906904, 1.31745
1365177596966474, 1.32694
1365177596997086, 1.32695
1365177597007078, 1.32695
1365177597966484, 1.32734
1365177597996591, 1.32721
1365177598008571, 1.32712
1365177598956499, 1.32433
1365177598988198, 1.32409
1365177598997379, 1.32400
1365177599957070, 1.32751
1365177599986815, 1.32780
1365177600008505, 1.32796
1365177600956809, 1.34929
1365177600987519, 1.34897
1365177600997535, 1.34885
1365177601967253, 1.35926
1365177601997956, 1.35735
1365177602008806, 1.35660
1365177602963199, 1.51393
1365177602987511, 1.50522
1365177602997701, 1.50124
1365177603967111, 1.28690
1365177603996901, 1.25634
1365177604008465, 1.24715
1365177604967406, 1.19162
1365177605000149, 1.16919
1365177605009017, 1.16387
1365177605956862, 1.28883
1365177605987005, 1.27800
1365177605996727, 1.27405
1365177606956891, 1.32270
1365177606987234, 1.30080
1365177606996951, 1.29384
1365177607966740, 1.22730
1365177607996317, 1.19820
1365177607996863, 1.19820
1365177608956800, 1.19626
1365177608987509, 1.16815
1365177608996593, 1.16003
1365177609966968, 1.24873
1365177609997114, 1.22514
1365177610007777, 1.21590
1365177610957208, 1.30099
1365177610986951, 1.27309
1365177610996919, 1.26374
1365177611966969, 1.28340
1365177611997360, 1.24762
1365177612009287, 1.23383
1365177612956947, 1.28097
1365177612987030, 1.24451
1365177613006686, 1.21657
1365177613967391, 1.29310
1365177613997290, 1.26516
1365177614007586, 1.25374
1365177614957424, 1.35600
1365177614987106, 1.32571
1365177615006582, 1.30601
1365177615967269, 1.36025
1365177615997440, 1.32525
1365177616016958, 1.30041
1365177616957164, 1.32040
1365177616988791, 1.28411
1365177616996415, 1.26917
1365177617966750, 1.28855
1365177617988774, 1.26101
1365177618007196, 1.23679
1365177618957270, 1.29742
1365177618988156, 1.26127
1365177618997265, 1.24816
1365177619968965, 1.26298
1365177619997037, 1.22579
1365177620006998, 1.21197
1365177620957580, 1.25577
1365177620988819, 1.21058
1365177621008557, 1.18445
1365177621966920, 1.20458
1365177621998327, 1.16072
1365177622897189, 0.14526
1365177622956806, 1.11489
1365177622986812, 1.07940
1365177622998766, 1.06595
1365177623967593, 1.18357
1365177623997194, 1.16105
1365177624008677, 1.15208
1365177624957073, 1.30095
1365177624988796, 1.28401
1365177624998925, 1.27885
1365177625968685, 1.41148
1365177625999123, 1.39933
1365177626008734, 1.39540
1365177626957164, 1.39516
1365177626987369, 1.38901
1365177626998745, 1.38727
1365177627926693, 1.41686
1365177627957346, 1.41430
1365177627986822, 1.41284
1365177628957554, 1.44039
1365177628988915, 1.43850
1365177628996741, 1.43807
1365177629928748, 1.47423
1365177629957112, 1.47989
1365177629986723, 1.48674
1365177630956939, 1.52988
1365177630987139, 1.54241
1365177630997129, 1.54689
1365177631956419, 1.58275
1365177631986340, 1.60092
1365177631997150, 1.60744
1365177632956760, 1.62559
1365177632988052, 1.64868
1365177632997455, 1.65709
1365177633967986, 1.56476
1365177633996788, 1.58185
1365177634007524, 1.58871
1365177634956917, 1.54968
1365177634987123, 1.56944
1365177634997653, 1.57768
1365177635956886, 1.56796
1365177635986818, 1.59048
1365177635997427, 1.59855
1365177636958154, 1.55927
1365177636987884, 1.58259
1365177636997647, 1.58923
1365177637927475, 1.53225
1365177637957252, 1.55136
1365177637986894, 1.57214
1365177638957291, 1.53281
1365177638987230, 1.55469
1365177638997999, 1.56354
1365177639957180, 1.53336
1365177639987293, 1.55868
1365177639997438, 1.56789
1365177640956646, 1.47058
1365177640986373, 1.49370
1365177640996659, 1.50174
1365177641956653, 1.43681
1365177641987480, 1.46142
1365177641996906, 1.46929
1365177642957286, 1.42509
1365177642987123, 1.45161
1365177642996905, 1.46063
1365177643926769, 1.37690
1365177643987588, 1.42958
1365177643997477, 1.43842
1365177644956384, 1.45293
1365177644987239, 1.48205
1365177644996965, 1.49132
1365177645967035, 1.30499
1365177645997646, 1.31241
1365177645998467, 1.31241
1365177646957907, 1.20843
1365177646987460, 1.22473
1365177646997659, 1.23126
1365177647956795, 1.22091
1365177647987443, 1.23382
1365177647998045, 1.23980
1365177648927116, 1.21256
1365177648957225, 1.21211
1365177648986463, 1.21093
1365177649957594, 1.15294
1365177649987192, 1.15226
1365177649998816, 1.15200
1365177650956993, 1.15595
1365177650987449, 1.15599
1365177650996985, 1.15600
1365177651957186, 1.15735
1365177651987384, 1.15739
1365177651998354, 1.15740
1365177652957329, 1.15107
1365177652987213, 1.15107
1365177652996942, 1.15107
1365177653967468, 1.14792
1365177653997061, 1.14870
1365177654006702, 1.14902
1365177654957658, 1.15544
1365177654988555, 1.15549
1365177654998720, 1.15550
1365177655957661, 1.15471
1365177655987220, 1.15451
1365177655998283, 1.15444
1365177656957145, 1.16579
1365177656986770, 1.16560
1365177656998715, 1.16554
1365177657928052, 1.16297
1365177657957509, 1.16371
1365177657986834, 1.16430
1365177658957468, 1.15624
1365177658986850, 1.15698
1365177658997650, 1.15733
1365177659957142, 1.15381
1365177659988442, 1.15419
1365177659997327, 1.15433
1365177660956879, 1.15856
1365177660988805, 1.15862
1365177660998652, 1.15865
1365177661928743, 1.16741
1365177661957113, 1.16654
1365177661986385, 1.16571
1365177662956912, 1.15926
1365177662987165, 1.15955
1365177662997192, 1.15967
1365177663967078, 1.15876
1365177663998197, 1.15909
1365177664007631, 1.15919
1365177664956921, 1.15540
1365177664987055, 1.15541
1365177664997781, 1.15542
1365177665957156, 1.15647
1365177665987050, 1.15645
1365177665996981, 1.15644
1365177666956691, 1.15554
1365177666986722, 1.15554
1365177666996913, 1.15561
1365177667957114, 1.15162
1365177667988410, 1.15193
1365177667997601, 1.15210
1365177668957636, 1.15140
1365177668987565, 1.15080
1365177668997096, 1.15068
1365177669968512, 1.15653
1365177669998660, 1.15569
1365177670898577, 1.15779
1365177670958892, 1.15093
1365177670987678, 1.15091
1365177670997548, 1.15082
1365177671957177, 1.16017
1365177671987639, 1.16015
1365177671998730, 1.16013
1365177672956612, 1.15876
1365177672988595, 1.15898
1365177672996615, 1.15905
1365177673956807, 1.15731
1365177673986911, 1.15777
1365177673996909, 1.15795
1365177674957404, 1.16374
1365177674987236, 1.16426
1365177674997460, 1.16442
1365177675967068, 1.16380
1365177675997424, 1.16390
1365177676897587, 1.16113
1365177676956816, 1.15388
1365177676986647, 1.15405
1365177676997151, 1.15410
1365177677956858, 1.15363
1365177677988757, 1.15363
1365177677998778, 1.15363
1365177678931038, 1.16650
1365177678956856, 1.16591
1365177678988761, 1.16518
1365177679956958, 1.16954
1365177679987445, 1.16933
1365177679998237, 1.16925
1365177680957021, 1.15010
1365177680987612, 1.15012
1365177680997551, 1.15013
1365177681956977, 1.14651
1365177681987738, 1.14717
1365177682007452, 1.14762
1365177682957178, 1.14409
1365177682988883, 1.14373
1365177682998679, 1.14362
1365177683967775, 1.14947
1365177683997003, 1.14874
1365177684007201, 1.14850
1365177684956750, 1.15438
1365177684986707, 1.15435
1365177684998248, 1.15433
1365177685956802, 1.15765
1365177685987128, 1.15765
1365177685997131, 1.15765
1365177686957503, 1.15531
1365177686986872, 1.15564
1365177686997623, 1.15576
1365177687957106, 1.15703
1365177687987062, 1.15747
1365177687996956, 1.15761
1365177688957204, 1.14888
1365177688986908, 1.14897
1365177688997505, 1.14901
1365177689957132, 1.14861
1365177689987090, 1.14861
1365177689997206, 1.14861
1365177690956984, 1.15283
1365177690986970, 1.15247
1365177690997168, 1.15234
1365177691957459, 1.15464
1365177691986630, 1.15402
1365177691997151, 1.15383
1365177692956703, 1.15300
1365177692987092, 1.15269
1365177692997157, 1.15257
1365177693956931, 1.15137
1365177693988794, 1.15158
1365177693997011, 1.15166
1365177694956753, 1.14244
1365177694988163, 1.14321
1365177694997215, 1.14338
1365177695957282, 1.14345
1365177695987352, 1.14423
1365177695996998, 1.14450
1365177696956801, 1.14636
1365177696987290, 1.14684
1365177696996824, 1.14696
1365177697957038, 1.14422
1365177697987140, 1.14427
1365177697999161, 1.14429
1365177698956709, 1.14776
1365177698987058, 1.14725
1365177698997461, 1.14707
1365177699957133, 1.15020
1365177699986874, 1.14929
1365177699998276, 1.14898
1365177700958767, 1.15873
1365177700988324, 1.15800
1365177700998700, 1.15774
1365177701956729, 1.16374
1365177701986754, 1.16294
1365177701996778, 1.16264
1365177702957824, 1.16463
1365177702987017, 1.16470
1365177702997548, 1.16467
1365177703967458, 1.15624
1365177703996779, 1.15655
1365177704007311, 1.15666
1365177704956765, 1.15164
1365177704986835, 1.15204
1365177704996596, 1.15217
1365177705956967, 1.15368
1365177705987087, 1.15408
1365177705997081, 1.15422
1365177706916751, 1.15744
1365177706947238, 1.15721
1365177706977017, 1.15695
1365177707956868, 1.15549
1365177707987592, 1.15538
1365177707997190, 1.15533
1365177708957237, 1.15475
1365177708987066, 1.15532
1365177708997125, 1.15550
1365177709957214, 1.15510
1365177709986689, 1.15563
1365177709997420, 1.15579
1365177710957169, 1.14873
1365177710986938, 1.14873
1365177710996844, 1.14874
1365177711956863, 1.14729
1365177711987196, 1.14720
1365177711997003, 1.14727
1365177712957039, 1.14839
1365177712986977, 1.14822
1365177712996694, 1.14823
1365177713956651, 1.14596
1365177713987143, 1.14584
1365177713997397, 1.14580
1365177714956981, 1.14429
1365177714986757, 1.14430
1365177714996591, 1.14431
1365177715957049, 1.14688
1365177715986681, 1.14666
1365177715997323, 1.14651
1365177716957767, 1.15484
1365177716986728, 1.15446
1365177716996809, 1.15433
1365177717957560, 1.15305
1365177717987088, 1.15377
1365177717997089, 1.15393
1365177718957040, 1.15104
1365177718987205, 1.15104
1365177718997186, 1.15104
1365177719957351, 1.15517
1365177719987109, 1.15517
1365177719997476, 1.15517
1365177720956938, 1.15135
1365177720986813, 1.15135
1365177720996827, 1.15135
1365177721957189, 1.15479
1365177721988518, 1.15436
1365177721999138, 1.15421
1365177722957029, 1.15446
1365177722987521, 1.15408
1365177722997345, 1.15394
1365177723957032, 1.15622
1365177723987194, 1.15622
1365177724036760, 1.15526
1365177724956793, 1.15582
1365177724978690, 1.15565
1365177724997280, 1.15550
1365177725957039, 1.15134
1365177725986690, 1.15130
1365177725996607, 1.15129
1365177726956854, 1.15390
1365177726987435, 1.15422
1365177726998682, 1.15435
1365177727957277, 1.14673
1365177727987167, 1.14675
1365177727996798, 1.14675
1365177728957093, 1.15523
1365177728987433, 1.15525
1365177728996896, 1.15525
1365177729957524, 1.15235
1365177729986854, 1.15196
1365177729998578, 1.15181
1365177730956827, 1.15657
1365177730986935, 1.15648
1365177731897392, 1.15479
1365177731957068, 1.14996
1365177731986962, 1.14996
1365177731997165, 1.14996
1365177732957683, 1.15244
1365177732987103, 1.15299
1365177732996763, 1.15314
1365177733956719, 1.14940
1365177733986586, 1.14975
1365177733996585, 1.14986
1365177734947164, 1.14702
1365177734976966, 1.14695
1365177734987148, 1.14693
1365177735957748, 1.14755
1365177735987204, 1.14736
1365177735998422, 1.14728
1365177736947102, 1.15142
1365177736976818, 1.15151
1365177736987529, 1.15151
1365177737957151, 1.15632
1365177737986895, 1.15604
1365177737998712, 1.15587
1365177738947410, 1.15880
1365177738977573, 1.15838
1365177738987012, 1.15823
1365177739956887, 1.15803
1365177739987036, 1.15809
1365177739997247, 1.15808
1365177740946956, 1.15593
1365177740977052, 1.15654
1365177740987092, 1.15676
1365177741957207, 1.15008
1365177741987423, 1.15032
1365177741997561, 1.15045
1365177742956957, 1.16064
1365177742987261, 1.16070
1365177742998630, 1.16073
1365177743956683, 1.15963
1365177743987266, 1.15946
1365177743997136, 1.15948
1365177744956793, 1.15635
1365177744986679, 1.15592
1365177744987509, 1.15592
1365177745956648, 1.16364
1365177745987484, 1.16293
1365177745996951, 1.16273
1365177746956889, 1.17063
1365177746986727, 1.16971
1365177747897431, 1.17267
1365177747957038, 1.17271
1365177747987104, 1.17214
1365177747997744, 1.17187
1365177748946922, 1.15923
1365177748977119, 1.15923
1365177748986783, 1.15923
1365177749926698, 1.15502
1365177749946736, 1.15546
1365177749977088, 1.15612
1365177750957324, 1.15466
1365177750986836, 1.15490
1365177750987692, 1.15490
1365177751957283, 1.15106
1365177751987291, 1.15031
1365177751997669, 1.15032
1365177752956934, 1.15832
1365177752988551, 1.15767
1365177753897598, 1.16443
1365177753957224, 1.15353
1365177753987312, 1.15284
1365177753996891, 1.15252
1365177754947511, 1.15465
1365177754976995, 1.15427
1365177754987144, 1.15413
1365177755957180, 1.15273
1365177755986966, 1.15273
1365177755996784, 1.15261
1365177756957972, 1.13827
1365177756976660, 1.13830
1365177756997032, 1.13832
1365177757957091, 1.08385
1365177757986969, 1.08419
1365177757996950, 1.08430
1365177758957311, 0.97649
1365177758987597, 0.97518
1365177759899034, 0.93540
1365177759957219, 0.94706
1365177759987680, 0.93953
1365177759996765, 0.93694
1365177760956774, 0.97156
1365177760976986, 0.95513
1365177760987101, 0.94568
1365177761957175, 0.67961
1365177761986863, 0.66555
1365177761997481, 0.66081
1365177762957428, 0.72759
1365177762977338, 0.72380
1365177762987493, 0.72201
1365177763957265, 0.78564
1365177763987053, 0.78211
1365177763997601, 0.78074
1365177764947144, 0.85570
1365177764977324, 0.85275
1365177764987208, 0.85188
1365177765957041, 0.91100
1365177765987283, 0.91942
1365177766897157, 1.36356
1365177766957448, 0.95270
1365177766977259, 0.95586
1365177766987096, 0.95763
1365177767956892, 0.90579
1365177767988780, 0.92095
1365177768887147, 1.70434
1365177768947430, 0.91288
1365177768976911, 0.92803
1365177768987092, 0.93432
1365177769956770, 0.89440
1365177769986793, 0.90497
1365177769987840, 0.90497
1365177770947091, 0.86662
1365177770977051, 0.88099
1365177770986794, 0.88594
1365177771947067, 0.73359
1365177771976837, 0.74417
1365177771987754, 0.74782
1365177772947290, 0.64905
1365177772976869, 0.65718
1365177772987499, 0.66046
1365177773956700, 0.55550
1365177773987142, 0.56087
1365177773997266, 0.56326
1365177774947228, 0.54384
1365177774976978, 0.54496
1365177774986747, 0.54600
1365177775946939, 0.46834
1365177775976969, 0.47310
1365177775987033, 0.47520
1365177776947224, 0.32775
1365177776977090, 0.32510
1365177776986959, 0.32456
1365177777957445, 0.25528
1365177777987013, 0.25132
1365177777997360, 0.25035
1365177778947170, 0.32929
1365177778976836, 0.32959
1365177778986585, 0.32969
1365177779956628, 0.38769
1365177779986938, 0.38377
1365177779997377, 0.38153
1365177780956995, 0.45553
1365177780986801, 0.43331
1365177780997527, 0.42551
1365177781957523, 0.21998
1365177781987009, 0.18175
1365177781996997, 0.17045
1365177782946879, 0.06722
1365177782976644, 0.03022
1365177782988588, 0.01896
1365177783957548, 0.13692
1365177783987279, 0.10469
1365177783997039, 0.09280
1365177784917267, 0.23174
1365177784946685, 0.19926
1365177784976820, 0.16484
1365177785957154, 0.25638
1365177785986807, 0.22900
1365177785997389, 0.21914
1365177786947046, 0.25815
1365177786976623, 0.24083
1365177786986877, 0.23567
1365177787946864, 0.29451
1365177787977255, 0.27996
1365177787986874, 0.27996
1365177788947456, 0.34550
1365177788976790, 0.32720
1365177788987547, 0.32111
1365177789957290, 0.39544
1365177789986730, 0.38288
1365177789987847, 0.38288
1365177790946698, 0.40754
1365177790977616, 0.39483
1365177790986924, 0.39177
1365177791927598, 0.39671
1365177791956813, 0.37558
1365177791988709, 0.35716
1365177792956941, 0.43690
1365177792987048, 0.41660
1365177792987703, 0.41660
1365177793956913, 0.44749
1365177793986640, 0.43008
1365177793997091, 0.42499
1365177794946781, 0.47464
1365177794976993, 0.45867
1365177794987172, 0.45404
1365177795956706, 0.44982
1365177795986721, 0.42679
1365177795996779, 0.41981
1365177796947478, 0.40062
1365177796977228, 0.37636
1365177796986924, 0.36899
1365177797947005, 0.44497
1365177797976792, 0.42497
1365177797987065, 0.41822
1365177798947157, 0.51894
1365177798976910, 0.50189
1365177798987029, 0.49684
1365177799947115, 0.55244
1365177799976830, 0.53610
1365177799986859, 0.53125
1365177800946329, 0.51356
1365177800976579, 0.49683
1365177800986561, 0.49212
1365177801946899, 0.56021
1365177801977148, 0.54838
1365177801987219, 0.54480
1365177802947017, 0.64823
1365177802976874, 0.63787
1365177802987459, 0.63485
1365177803917203, 0.61634
1365177803947151, 0.59737
1365177803977453, 0.57908
1365177804947277, 0.62758
1365177804976979, 0.60333
1365177804987003, 0.59540
1365177805947268, 0.60991
1365177805977235, 0.58678
1365177805987078, 0.57966
1365177806946893, 0.58266
1365177806977055, 0.55854
1365177806987314, 0.55077
1365177807946873, 0.51956
1365177807977230, 0.49547
1365177807987237, 0.48763
1365177808947400, 0.51421
1365177808977216, 0.48640
1365177808986865, 0.47729
1365177809957360, 0.52552
1365177809987043, 0.49294
1365177810887303, 0.94902
1365177810947053, 0.45614
1365177810976726, 0.41865
1365177810986767, 0.40541
1365177811947548, 0.46934
1365177811977077, 0.43390
1365177811987121, 0.42203
1365177812946938, 1.11407
1365177812976956, 1.09058
1365177813886885, 0.55400
1365177813947117, 5.51714
1365177813977273, 5.55641
1365177813987405, 5.56835
1365177814946992, 0.99056
1365177814976963, 0.95718
1365177814987238, 0.94579
1365177815947397, 2.32457
1365177815977402, 2.28545
1365177815978275, 2.28261
1365177816936808, 2.41897
1365177816967554, 2.37290
1365177816979595, 2.35532
1365177817937116, 1.28952
1365177817967205, 1.28046
1365177817976893, 1.27748
1365177818946382, 1.22819
1365177818978862, 1.21743
1365177819877111, 1.37690
1365177819937231, 1.52137
1365177819967543, 1.51677
1365177819977070, 1.51550
1365177820947060, 0.82613
1365177820977176, 0.83308
1365177820987575, 0.83598
1365177821947300, 0.95844
1365177821976921, 0.96357
1365177821987184, 0.96599
1365177822946732, 1.00347
1365177822977380, 1.01325
1365177822986621, 1.01669
1365177823947195, 1.03386
1365177823977471, 1.04598
1365177823986844, 1.05049
1365177824946937, 0.88944
1365177824976995, 0.90695
1365177824987141, 0.91355
1365177825947194, 0.87816
1365177825976939, 0.89512
1365177825986837, 0.90099
1365177826946979, 0.88254
1365177826977413, 0.89552
1365177826987438, 0.90063
1365177827947051, 0.84085
1365177827976753, 0.85072
1365177827986865, 0.86062
1365177828919506, 1.03678
1365177828947248, 1.04262
1365177828977549, 1.05031
1365177829946829, 1.05216
1365177829976850, 1.05860
1365177829986777, 1.06127
1365177830946762, 1.25801
1365177830976830, 1.26187
1365177830987267, 1.26337
1365177831947001, 1.29174
1365177831976870, 1.29626
1365177831986892, 1.29795
1365177832947100, 1.20490
1365177832977011, 1.20861
1365177832986832, 1.21063
1365177833946435, 1.19029
1365177833976772, 1.19321
1365177833987162, 1.19454
1365177834957180, 1.18880
1365177834986926, 1.19186
1365177835008174, 1.19479
1365177835946809, 1.17530
1365177835976596, 1.17828
1365177835987269, 1.17958
1365177836946837, 1.16453
1365177836977431, 1.16646
1365177836987510, 1.16749
1365177837947320, 1.14921
1365177837977036, 1.17885
1365177837987306, 1.18964
1365177838946702, 1.78605
1365177838976819, 1.79110
1365177838986958, 1.79294
1365177839946795, 1.43004
1365177839977197, 1.43108
1365177839987048, 1.43168
1365177840946857, 1.28432
1365177840977366, 1.28642
1365177840987034, 1.28747
1365177841947078, 1.29234
1365177841977646, 1.29377
1365177841987121, 1.29450
1365177842947112, 1.53266
1365177842976713, 1.52831
1365177842987099, 1.52723
1365177843916728, 1.51338
1365177843947188, 1.50801
1365177843977073, 1.50386
1365177844946822, 1.51984
1365177844976861, 1.51396
1365177844986974, 1.51220
1365177845947045, 1.50330
1365177845976860, 1.49735
1365177846001086, 1.49326
1365177846947116, 1.24415
1365177846977696, 1.24250
1365177846986986, 1.24228
1365177847947161, 1.20012
1365177847977021, 1.19660
1365177847986964, 1.19573
1365177848947121, 1.17531
1365177848977092, 1.17319
1365177848987165, 1.17287
1365177849947256, 1.22618
1365177849977087, 1.22789
1365177849988924, 1.22892
1365177850946810, 1.22774
1365177850976788, 1.22767
1365177850987610, 1.22760
1365177851947296, 1.18956
1365177851976691, 1.18805
1365177851989178, 1.18780
1365177852947103, 1.19456
1365177852977090, 1.19473
1365177852987505, 1.19509
1365177853947048, 1.17422
1365177853976922, 1.17484
1365177853987073, 1.17531
1365177854946867, 1.16474
1365177854977476, 1.16236
1365177854988811, 1.16174
1365177855946893, 1.14783
1365177855976781, 1.14373
1365177855988881, 1.14243
1365177856946702, 1.17451
1365177856977370, 1.16705
1365177856987178, 1.16493
1365177857947050, 1.18570
1365177857977050, 1.18055
1365177857987119, 1.17923
1365177858947291, 1.19118
1365177858976999, 1.18872
1365177858987208, 1.18762
1365177859917505, 1.19260
1365177859947026, 1.18799
1365177859976698, 1.18464
1365177860947183, 1.09895
1365177860977066, 1.08703
1365177860989165, 1.08300
1365177861946877, 1.06624
1365177861976772, 1.05351
1365177861986719, 1.04918
1365177862946946, 1.02952
1365177862977811, 1.02268
1365177863001384, 1.01909
1365177863947118, 1.14354
1365177863977400, 1.14473
1365177863987318, 1.14505
1365177864947120, 1.25104
1365177864976965, 1.25630
1365177865021965, 1.26638
1365177865946741, 1.20413
1365177865977258, 1.20621
1365177865987319, 1.20719
1365177866946970, 1.26883
1365177866976851, 1.27909
1365177866987226, 1.27909
1365177867946685, 1.34541
1365177867976808, 1.35980
1365177868011154, 1.37689
1365177868947191, 1.02927
1365177868976973, 1.04921
